university-of-utah-technology-licensing-office	active	2026-08-14	event	https://technologylicensing.utah.edu/	Official site lists August I-Corps Cohort on 2026-08-14 plus Tech Tuesdays on 2026-09-15 and 2026-11-17, and FY2025 licensing stats.
university-of-utah	active	2026-08-13	news	https://www.utah.edu/	Homepage carries campus news dated 2026-08-13 (Fall Fest relocation; Trailhead residence hall opening for fall) plus Fall 2025 enrollment of 38,000+.
utah-alliance-for-economic-development	active	2026-08-26	event	https://www.utahalliance.com/	Official site lists a Summer Meeting 2026-08-26/27 in Salt Lake City and a Fall Meeting 2026-11-04/05, plus current membership pricing.
usu-remote-online-initiative	active	2026-08-03	cohort-open	https://extension.usu.edu/remoteworkcertificate/pro/index	CRWP course page posts 2026 cohorts including the Aug 3–Sep 2 session now in progress and later starts through Dec 2, plus dated county fee schedule.
utah-asian-chamber-of-commerce-uacc	active	2026-11-14	event	https://utahasianchamber.org/21st-asian-chamber-scholarships-awards-gala/	Official gala page schedules the 21st Scholarships and Awards Gala for 2026-11-14 at Zions Bank Founders Room with RSVP by Oct 31.
utah-association-of-counties-uac	active	2026-09-08	event	https://www.utahcounties.org/connect-pages/events	UAC events calendar lists the 2026 Annual Convention Sep 8–10 at Utah Valley Convention Center plus USACCC Nov 18–20 and 2027 County Day on the Hill.
utah-center-for-global-talent	active	2026-03-19	event	https://www.belonginutah.org/events/new-americans-task-force-march-webinar	Partner CEOB posted the New Americans Task Force webinar for 2026-03-19, jointly attributed to the Utah Center for Global Talent; official GOEO page also states a 2025-2026 FY operating partnership.
utah-center-for-rural-development	active	2026-09-14	cohort-open	https://business.utah.gov/rural/rcog/	RCOG page posts Intent-to-Apply open July 1–Sept 1 2026 and the competitive grant window Sept 14–Oct 30 2026, plus FY2026 annual reporting through Aug 1.
utah-department-of-agriculture-and-food	active	2026-08-31	cohort-open	https://ag.utah.gov/grants-and-loans/	Grants page lists multiple open 2026 windows: LeRay McAllister, Utah Food Security, and UGIP predatory-animal through Aug 31; salinity-reduction through Sep 1; grazing and small-livestock through Dec 31.
utah-department-of-workforce-services	active	2026-06	official-page-dated	https://jobs.utah.gov/	Homepage publishes Utah Employment Summary for June 2026 (26,300 jobs added since June 2025) plus a live job board advertised at 35,000+ openings.
utah-chinese-association	active	2026-09-19	event	https://www.eventbrite.com/e/2026-utah-moon-festival-tickets-1992084212505	Eventbrite lists the 2026 Utah Moon Festival on Sep 19 organized by Utah Chinese Association; official utahchineseassociation.org loads as an undated 2022 WordPress stub.
utah-defense-alliance	active	2026-02-04	news	https://www.dvidshub.net/news/558042/utah-defense-alliance-hosts-meet-military-breakfast	DVIDS reports UDA hosted its annual Meet the Military Breakfast at the Utah State Capitol on 2026-02-04, with UDA President Tage Flint named among attendees.
utah-black-chamber	active	2025-08-08	event	https://business.utahblackchamber.com/events/details/black-wealth-conference-gold-mind-the-new-code-to-black-wealth-856	Chamber event listing for Black Wealth Conference Aug 8–9 2025 at Asher Adams Hotel with published ticket prices; homepage itself has no dates.
utah-division-of-outdoor-recreation	active	2026-09-08	event	https://recreation.utah.gov/summit-2026/	Official 2026 Summit page schedules Sep 8–9 at Southern Utah University in Cedar City with tickets on sale at $225 and a published activity/session agenda.
utah-farmers-market-network	active	2026-01-17	event	https://www.utahfarmersmarketnetwork.org/forum	Forum page dates the 2026 Annual Forum for Jan 17 in Cedar City with the 10th Utah Farm and Food Conference, including member discount pricing.
utah-film-commission	active	2026-08-05	official-page-dated	https://film.utah.gov/	Commission homepage lists articles dated 2026-08-05 (film incentive program), 2026-07-13 (local festivals), and 2026-01-21 (economic impact).
utah-geek-events	active	2026-09-19	event	https://www.utahgeekevents.com/	Homepage Save the Date lists Day of Data 2026-09-19 and Big Mountain Data and Dev 2026-10-24, plus Kids Code Camp held 2026-06-20.
utah-film-center-fiscal-sponsorship	active	2026-01-22	news	https://utahfilmcenter.org/blog/3-utah-film-center-fiscally-sponsored-films-head-to-sundance-2026/	Utah Film Center news post says three fiscally sponsored films premiered at Sundance 2026 (Jan 22–Feb 1) and that the program processed over $22 million in donations in 2025; applications remain open year-round.
utah-governor-s-office-of-economic-opportunity	active	2025-10-06	event	https://business.utah.gov/event/one-utah-summit-2025/	GOEO event page dates the 2025 One Utah Summit Oct 6–8 at Southern Utah University; homepage also cites Rich States Poor States April 2026 rankings.
utah-inland-port-authority	active	2026-08-11	news	https://inlandportauthority.utah.gov/	Official latest-updates list a 2026-08-11 item on a One Utah Summit panel plus 2026-08-10 KUER coverage of Weber County inland-port power.
utah-innovation-center	active	2026-04-29	official-page-dated	https://www.nucleusutah.org/grow	Nucleus Grow page dates the 2026 Governor Science Medals ceremony to April 29, posts May 2026 SBIR/STTR solicitations, and advertises a monthly SBIR 101 workshop.
utah-kids-code-camp	active	2026-08-01	event	https://www.utahgeekevents.com/events/kids-code-camp-2026/	2026 event page schedules the free camp for Aug 1 at Neumont with a full session grid, volunteer call, and registration; that is this year’s cycle, recently held.
