subcontractorhub	active	2026-08-13	job-posting	https://www.subcontractorhub.com/careers/senior-ai-engineer	Live senior AI engineer posting on company own board for Park City role, confirmed open as of check date.
sword-health	active	2026-01-28	news	https://swordhealth.com/newsroom/sword-acquires-kaia-health	Sword Health announced $285M acquisition of Kaia Health on 2026-01-28, expanding platform reach.
symbiocelltech	active	2025-11-18	award	https://symbiocelltech.com/news/2025/11/18/111625	SymbioCellTech received 2025 Levine-Riggs Symposium Scientific Achievement Award for Neo-Islets, announced 2025-11-18.
tcn	active	2026-08-13	job-posting	https://tcn.applytojob.com/apply/FP7NLANEqv/Site-Reliability-Engineer	Live site reliability engineer posting on company own applytojob board for St. George role, confirmed open as of check date.
teal-drones	active	2026-07-30	news	https://ir.redcatholdings.com/news-events/press-releases/detail/235/red-cat-receives-2-49-million-u-s-air-force-order-for-black-widow-systems	Red Cat (Teal Drones parent) announced $2.49M USAF order for Black Widow systems 2026-07-30, delivery due Aug 2026.
techcyte	active	2026-04-30	filing	https://techcyte.com/techcyte-announces-15-million-capital-raise/	Techcyte announced a $15M capital raise led by Van Tuyl Companies with Zoetis and Mayo Clinic participating, closed 2026-04-30.
teiko-bio	active	2026-08-13	job-posting	https://jobs.ashbyhq.com/teiko/ba3aad89-67c5-4c1c-8af3-c927ef49b951	Live Scientist (SLC location) posting on company own Ashby board, confirmed via search as of check date.
tellus	active	2025-05-20	news	https://iotacomm.com/iotacomm-and-tellus-networked-sensor-solutions-inc-partner-to-deliver-comprehensive-indoor-and-outdoor-air-quality-monitoring-solutions/	IotaComm and TELLUS announced a strategic sensor-network partnership 2025-05-20; Crunchbase also lists a seed round dated 2025-07-01.
the-inn-between	active	2025-11-12	990	https://projects.propublica.org/nonprofits/organizations/472329595	Most recent IRS Form 990 (FY ending June 2025) filed 2025-11-12, per ProPublica Nonprofit Explorer; org also maintains a live job board.
the-other-side-academy	active	2026-06-14	news	https://www.kuer.org/health/2026-06-14/intensity-is-the-core-of-the-other-side-academys-process-its-not-for-everyone	KUER/Utah Investigative Journalism Project published a dated report on the academy's program on 2026-06-14, confirming ongoing operation.
thera-t-pharmaceutics	active	2026-07-13	paper	https://www.nature.com/articles/s42003-026-10602-4	Communications Biology paper on MATCH/COMPASS published 2026-07-13; corresponding authors Gambles and Kendell are Thera-T principals.
torus	active	2026-04-30	release	https://www.prnewswire.com/news-releases/trinity-capital-inc-provides-35-million-in-equipment-financing-to-torus-helping-power-american-made-energy-systems-302757993.html	Trinity Capital announced up to $35M equipment financing on 2026-04-30 to expand GigaOne manufacturing; company careers board also listed 33 live Utah roles as of check date.
trace-aq	active	2025-05-29	news	https://www.techbuzznews.com/trace-aq-raises-1-25-million-seed/	TechBuzz reported $1.25M seed close 2025-05-29; company careers page still lists named engineering and sales openings as of check date.
usana	active	2026-08-13	filing	https://www.sec.gov/Archives/edgar/data/896264/000089626426000056/usna-20260704.htm	USANA filed Form 10-Q on 2026-08-13 for the quarter ended 2026-07-04, reporting ongoing nutritional, Hiya, and Rise operations.
us-magnesium	concluded	2026-01-28	terminal:acquired-and-shut	https://www.deseret.com/environment/2026/01/28/great-salt-lake-us-magnesium-purchase-water-rights/	Utah bought Rowley land and water rights for lake restoration rather than magnesium production; plant idled since 2021 and the company is in chapter 11 liquidation.
us-synthetic	active	2026-01-13	release	https://ussynthetic.com/us-synthetic-grants-limited-license-for-high-performance-polycrystalline-diamond-compact-pdc-intellectual-property/	Company announced a limited PDC IP license to Haimingrun on 2026-01-13 after an ITC dispute; work continues under LongRange after the July 2025 ChampionX sale.
usu-integrated-biosystems	active	2026-07-06	event	https://qanr.usu.edu/biosystems/education/	CIB education page lists Biotechnology Summer Academy for 2026-07-06 to 2026-07-10 plus a Fall 2026 seminar series and a 2026 SURE undergraduate research cycle.
utah-arch	active	2025-04-03	paper	https://www.asplos-conference.org/asplos2025/program.html	Utah Arch paper FlexProf (Minton and Balasubramonian) was on the ASPLOS 2025 program, Day 3 Side Channels session, 2025-04-03 in Rotterdam.
utah-film-industry	active	2026-08-05	official-page-dated	https://film.utah.gov/production/	Utah Film Commission production page dated its incentive explainer 2026-08-05; April 2025 FAQ still lists monthly MPIP/CFIP application windows on the 10th.
utah-neurorobotics-lab	active	2026-01-28	news	https://neurorobotics.ece.utah.edu/2026/01/28/neurorobotics-lab-partners-with-meta-to-advance-accessible-wearable-technology-for-people-with-limited-hand-mobility/	Lab announced a Meta Neural Band accessibility collaboration on 2026-01-28; also posted a $940K upper-limb exoskeleton clinical-trial contract on 2025-08-01.
