acima	active	2026-07-30	news	https://www.stocktitan.net/news/UPBD/upbound-group-inc-reports-second-quarter-2026-4r048m3xvd5o.html	Upbound Group Q2 2026 earnings report (2026-07-30) reports Acima revenue of $604M and improving credit trends; Acima is an active operating segment, Draper HQ per wiki page; also has an open Manager Data Intelligence posting on its own Workday board.
3helix	active	2026-04	release	https://www.basf.com/global/en/media/news-releases/2026/04/p-26-066	BASF launched NeoHelix Regenerate (April 2026 in-cosmetics Global, Paris), the first commercial product from its 3Helix CHP partnership, per BASF press release; 3Helix technology is actively licensed and shipping in a launched product.
act-aerospace	active	2026-08-13	job-posting	https://actaero.com/careers/	Own careers board lists 8 open shop-floor and technical positions (autoclave operator, composite layup tech, machine programmer, etc.) as of 2026-08-13; company was acquired by The Thermal Group Feb 2025 (prnewswire.com/news-releases/the-thermal-group-expands-capabilities-with-acquisition-of-act-aerospace-302366031.html) and continues operating under that ownership per ruling 3.
adobe	active	2026-06-11	news	https://www.businesswire.com/news/home/20260611677110/en/Adobe-Reports-Record-Q2-Results	Adobe reported record Q2 FY2026 results (revenue $6.62B, up 13% YoY) on 2026-06-11 and raised FY26 guidance; large ongoing Lehi UT engineering hub per wiki page.
ancestry	active	2026-08-13	job-posting	https://careers.ancestry.com/jobs/727e822d-228b-4905-9eea-165ab51e0563	Ancestry own careers board (careers.ancestry.com) lists multiple current Lehi UT openings (e.g. Senior Manager AI Support Enablement, Staff Product Manager Personalization) found live via search 2026-08-13; direct WebFetch of the board is bot-gated (consistent with wiki page note), but ziprecruiter aggregator corroborates active Lehi hiring as of Jul 2026.
araknitek	dormant	2017-07-31	award	https://www.nsf.gov/awardsearch/showAward?AWD_ID=1628245	No activity found after the 2016-2017 NSF I-Corps award (expired 2017-07-31); araknitek.com no longer resolves, company listed deadpooled on Tracxn/commercial databases, no dissolution filing found so not concluded; USU spider-silk commercialization has continued through other vehicles (Spidey Tek, USU Innovation Campus) per the wiki page itself.
arup-laboratories	active	2026-07-30	release	https://www.utahbusiness.com/press-releases/2026/07/30/arup-launches-first-clinical-spectral-flow-cytometry-assay-mrd-assessment/	ARUP launched CLARISPECT Multiple Myeloma MRD spectral flow cytometry assay 2026-07-30 (first US reference lab to offer it clinically); also added Cyclospora data to its infectious-disease dashboard in Aug 2026 and opened an Innovation Central Laboratory 2026-02-26 (prnewswire.com/news-releases/arup-creates-innovation-central-laboratory-to-accelerate-diagnostic-innovation-for-biotechnology-and-pharmaceutical-partners-302698170.html).
atavistik-bio	active	2026-07-30	news	https://www.globenewswire.com/news-release/2026/07/30/3335895/0/en/atavistik-bio-partners-with-cure-hht-clinical-trial-network-to-advance-development-of-atv-1601-for-hereditary-hemorrhagic-telangiectasia.html	Atavistik Bio partnered with Cure HHT Clinical Trial Network 2026-07-30 and activated first Harmony-HHT Phase 1/2 clinical site at Mass General Hospital in July 2026, following FDA IND clearance and Fast Track designation for ATV-1601 announced 2026-06-09 (globenewswire.com/news-release/2026/06/09/3308700). U of U/Jared Rutter-founded science, HQ now Cambridge MA.
auticon-us	active	2026-04-02	release	https://auticon.com/blog/the-edge-effect-auticon-impact-report-2025/	auticon group 2025 Impact Report published on Global Autism Awareness Day 2026 (Apr 2) reports 373 autistic technologists employed in 2025 across 15 countries including North America; US careers board live but listed no vacancies on fetch; page is scoped to auticon US (Sacramento HQ, no verified Utah office).
autonomous-solutions-inc	active	2026-03-11	news	https://asirobots.com/asis-scythe-acquisition-amplifies-autonomous-off-road-vehicle-leadership/	ASI own newsroom 2026-03-11 announces acquisition of Scythe Robotics; work continues under ASI (ruling 3) with Longmont kept and Utah/Texas footprint; related 2026-07-08 Great Place to Work recertification also on asirobots.com.
bamboohr	active	2026-06-29	news	https://markets.businessinsider.com/news/stocks/bamboohr-launches-contractor-management-the-latest-addition-to-its-global-employment-offering-1036284300	BambooHR launched Contractor Management (powered by Remote) on 2026-06-29 per GlobeNewswire reprint; Draper-based HR SaaS still shipping product. GlobeNewswire original timed out on fetch; Markets Insider reprint opened.
batu-biologics	dormant	2017-05-10	filing	https://www.sec.gov/Archives/edgar/data/1612629/0001612629-17-000001.txt	Last EDGAR filing is Form D/A 2017-05-10 (CIK 0001612629, San Diego NV corp, no revenues); batubiologics.com is parked with unrelated Indonesian content; no 2024-2026 news, grants, trials, or dissolution found so not concluded. Page frames a U of U spinout in SLC but filings and patents are San Diego.
baxter-aerospace	active	2025-07-25	news	https://www.finsmes.com/2025/07/baxter-aerospace-raises-6m-in-series-a-funding.html	FinSMEs 2025-07-25 reports $6M Series A from DoD Accelerator for Dragonfly UAS and deployable comms kits; St. George own careers page is live with a generic apply CTA (no dated role list on fetch). BusinessWire original timed out.
best-friends-animal-society	active	2026-06-30	990	https://bestfriends.org/sites/default/files/pdf/9.30.25_Form_990_%28Public%29-Best_Friends_Animal_Society-signed.pdf	Own-site public Form 990 for FY ending 2025-09-30 signed by preparer Marc Metcalf 2026-06-30; reports ongoing sanctuary animal-care and national outreach from Kanab HQ. FY25 audited financials also posted (dated 2026-02-06).
biofire-diagnostics	active	2026-07-28	release	https://www.biomerieux.com/us/en/journalists/press-releases/First-Half-2026-Results.html	Parent bioMérieux H1 2026 results (2026-07-28) report BIOFIRE respiratory and non-respiratory panel sales for H1 2026 (non-respiratory +5.5% organic; respiratory -17% on a soft flu season); work continues in SLC under bioMérieux (ruling 3). GI Panel 1.1 FDA 510(k) submitted 2026-06-30.
bunnell-incorporated	active	2026-05-07	filing	https://api.fda.gov/device/pma.json?search=pma_number:P850064&limit=5&sort=decision_date:desc	openFDA PMA P850064 S058 decision 2026-05-07 (30-day notice received 2026-04-13) for LifePulse Model 204 power-cord incoming-inspection change after a CAPA; manufacturing process still being updated. Also S055 approved 2025-07-25 for patient-circuit material changes.
bioenergenix	dormant	2014-07-03	news	https://healthcare.utah.edu/press-releases/2014/07/partnership-spinoff-company-may-soon-lead-clinical-trials-of-metabolic	Last primary public signal is the 2014-07-03 U of U Health press on the PASK/BioEnergenix partnership; no company site, no later grants/trials/filings found. AdisInsight public profile (updated 2023-09-04) lists BioE-1115 discontinued in preclinical; U of U TLO still lists the name as Active (undated directory, not a work signal). No dissolution found.
bioparin	active	2025-02-03	award	https://www.nucleusutah.org/newsroom/blog-post-title-two-dmp38	Nucleus Institute post dated Feb 3 reports Bioparin $306k NHLBI Phase I STTR (Approaches to Enable Large Scale Heparin Bio-Manufacturing, U of U subaward); ResearchNester (opened) places the award in February 2025. No Phase II or 2026 follow-on found; GOED and U of U TLO reprints are undated; NIH Reporter fetch timed out.
blue-raven-solar	active	2026-07-29	news	https://solarquarter.com/2026/07/29/sunpower-reports-q2-2026-revenue-decline-amid-project-delays-targets-q3-recovery-with-revenue-above-75-million/	SunPower Inc (Orem; the post-bankruptcy buyer of the Blue Raven installation line) reported Q2 2026 revenue of $56.0M from residential installs, with ~1,105 Direct Division projects in the pipeline. Work continues under the parent (ruling 3); customer-facing brand is now SunPower. GlobeNewswire original timed out.
