utah-korean-chamber-of-commerce	active	2026-10-14	event	https://www.utahkcc.org/	Homepage lists upcoming UT SMB Summit & Expo on Wednesday Oct 14; that weekday matches 2026-10-14 and the event site confirms the date.
utah-league-of-cities-and-towns-ulct	active	2026-10-27	event	https://www.ulct.org/annual-convention/	Official 2026 Annual Convention page at Salt Palace Oct 27-28 with current registration fees and cancellation dates through Sep-Oct 2026.
utah-lgbtq-chamber-of-commerce	active	2026-08-25	event	https://business.utahlgbtqchamber.org/ap/Events/Register/OOF6Mb6haCqCD	Chamber registration page for Celtic Bank 2026 Financial Workshop Series running Aug 25-Sep 15 2026, with awards at the Sep 17 breakfast.
utah-manufacturers-association	active	2026-07-29	release	https://manufacturingutah.com/utah-manufacturers-association-joins-statewide-roadshow-with-sba-and-47g-safety-awards-to-be-celebrated-at-annual-gala/	UMA Jul 29 2026 release announcing a statewide manufacturing roadshow with SBA and 47G plus Annual Awards Gala in November.
utah-medicaid	active	2026-08-19	official-page-dated	https://medicaid.utah.gov/	Official portal posts PRISM maintenance 2026-08-19 and a live apply path; program is operating.
utah-mep	active	2026-01-22	release	https://utah-mep.org/utah-mep-economic-impact-report-2025/	Center published its 2025 Economic Impact Report on 2026-01-22 (125 clients served); events calendar currently empty.
utah-microloan-fund-umlf	active	2026-10-30	cohort-open	https://www.utahmicroloanfund.org/bankingonwomen.html	Banking on Women page posts a live Spring 2027 cohort with applications due Oct 30 2026 and an Oct 6 info session.
utah-muslim-civic-league-umcl	unknown				Own domain utahmcl.com timed out and was NXDOMAIN as of Aug 2026; Startup State listing undated; IRS last return tax period 2019; found only a partner-site quote about an Aug 15 2025 national convening, not a current UMCL program cycle.
utah-native-american-chamber-of-commerce	active	2026-07-24	event	https://www.utncoc.com/event-details/uniting-communities-powwow-2026	Chamber event page for Uniting Communities Powwow 2026 at Liberty Park on Jul 24 2026; homepage currently lists no upcoming events.
utah-office-of-primary-care-and-rural-health	active	2026-03-31	cohort-open	https://ruralhealth.utah.gov/utah-primary-care-grant-program/	Official UPCGP page states the 2026 application cycle closed March 31; awardees still file quarterly progress reports.
utah-office-of-regulatory-relief	active	2026-06	news	https://pioneerinstitute.org/a-better-way-to-regulate-lessons-from-state-regulatory-sandboxes/	Pioneer Institute June 2026 article reports Utah currently has the most active US sandbox; official GOEO page still takes applications but lists no dated 2026 cohort.
utah-office-of-tourism	active	2026-08-14	event	https://travel.utah.gov/cooperative-marketing-program/	Official 2026 Cooperative Marketing Grant page: interviews done with 63 partners; recipients to be announced at the Board of Tourism Development meeting Aug 14 2026 in Garden City.
utah-pacific-islander-chamber-of-commerce	active	2025-08	official-page-dated	https://www.upichamber.org/	Official homepage dates an August 2025 LDS Church community recognition of the chamber; no 2026 summit page located.
utah-regional-growth-association	active	2025-09-25	event	https://www.utah.gov/pmn/files/1328061.pdf	SEUEDD Sept 25 2025 public agenda includes an information item Utah Regional Growth Association presented by Stuart Clason; org site itself is undated.
utah-s-own-local-food-production	active	2026-06-24	event	https://utahsown.org/utahs-own-events/	Official events page lists a Utah's Own member roundtable at Kitchen Kneads on June 24 2026.
utah-sbdc	active	2025-12-18	event	https://clients.utahsbdc.org/workshop.aspx?ekey=6450084	Orem/Provo SBDC How to Start a Business 101 workshop dated Dec 18 2025; network homepage also reports 2025 client and capital figures.
utah-small-business-credit-initiative-usbci	active	2025-12-31	release	https://business.utah.gov/usbci/usbci-releases-q4-2025-results-highlighting-program-performance/	GOEO Q4 2025 USBCI results as of Dec 31 2025: 9 loans, 480 jobs, third-tranche request to Treasury; lenders still listed.
utah-small-business-credit-initiative	active	2025-12-31	release	https://business.utah.gov/usbci/usbci-releases-q4-2025-results-highlighting-program-performance/	Same USBCI program as the usbci slug: Q4 2025 Treasury results as of Dec 31 2025 showing live loan deployment.
utah-state-surplus-property	active	2026-06-15	official-page-dated	https://purchasing.utah.gov/general-services/state-surplus-property/	Official surplus page posts payment terms effective June 15 2026 and a live inventory/auction search.
utah-state-university-usu-jeffrey-d-clark-center-for-entrepreneurship	active	2026-04-19	cohort-open	https://huntsman.usu.edu/seed/index	SEED (a Center for Entrepreneurship program) accepted Fall 2026 and Spring 2027 internship applications through April 19 2026.
utah-tech-calendar	active	2026-08	official-page-dated	https://utahtechcalendar.com/	Live index shows 143 August 2026 entries and dated listings through 2026-2027 (e.g. CTO Breakfast Aug 14).
utah-tech-university-atwood-innovation-center	unknown				BRC site is live and undated; Launch Series page shows April cohort cancelled with no next dates; no dated 2026 BRC application window or event found after checking plaza and Launch Series pages.
utah-tourism-association	active	2026-10-13	event	https://www.utahtourismconference.com/	UTIA-hosted 2026 Utah Tourism Conference is scheduled Oct 13-16 2026 at Grand Hyatt Deer Valley; public events template on utahtourism.org is placeholder junk.
utah-valley-university-innovation-center-academy	active	2026-08-06	news	https://www.uvu.edu/news/arts/2026/uvupartnerswithfanxstudios.html	UVU press release posted 2026-08-06 names the Office of Engaged Learning (the page subject, formerly Innovation Academy) as FanX Studios partner for Humbug! The Musical.
utah-valley-university-uvu-entrepreneur-institute	active	2026-10-25	cohort-open	https://www.uvu.edu/woodbury/entrepreneurship/events/zinnstarter.html	Baugh Institute ZinnStarter Fall 2026 cycle: applications due Oct 25 2026, finals Nov 18, with a Dec 2 event date also posted.
