enduracure	active	2025-10-01	award	https://nsf.elsevierpure.com/en/organisations/enduracure-llc/	NSF STTR Phase I award "Eco-Friendly Polyimides for Next-Gen Flexible Circuitry" to EnduraCure LLC, PI Dennis Pruzan, project period Oct 2025-Sept 2026, confirming the company is an active grant recipient.
hexcel	active	2026-07-29	filing	https://www.stocktitan.net/sec-filings/HXL/10-q-hexcel-corp-de-quarterly-earnings-report-09f140ab7c5b.html	Hexcel Corp 10-Q for quarter ended June 30 2026, filed with SEC EDGAR July 29 2026, reporting $529.3M net sales and raised full-year guidance.
health-catalyst	active	2026-08-06	filing	https://www.stocktitan.net/sec-filings/HCAT/10-q-health-catalyst-inc-quarterly-earnings-report-1b35733f07dc.html	Health Catalyst Inc 10-Q for Q2 2026 accepted by SEC August 6 2026, reporting revenue, goodwill impairment, and Vitalware divestiture close.
energy-fuels-white-mesa	active	2026-08	filing	https://www.stocktitan.net/sec-filings/UUUU/10-q-energy-fuels-inc-quarterly-earnings-report-b2408f58f1d7.html	Energy Fuels Inc (NYSE American: UUUU) 10-Q for quarter ended June 30 2026, filed early August 2026, reporting $25.1M Q2 revenue; White Mesa Mill is the company's central operating asset.
energy-solutions	active	2026-08-07	filing	https://www.federalregister.gov/documents/2026/08/07/2026-16115/energy-solutions-llc-application-for-class-a-low-level-radioactive-waste-import-license	Federal Register notice of Energy Solutions LLC's NRC application (filed June 5 2026) to import Class A low-level radioactive waste from Ontario, Canada to the Clive, Utah disposal facility; comment period runs to Sept 2026.
epitel	active	2026-07-28	award	https://www.utahbusiness.com/press-releases/2026/07/28/epitel-secures-26-million-series-b-expand-remote-wireless-eeg-monitoring/	Epitel closed a $26M Series B financing (co-led by Catalyst Health Ventures and Genoa Ventures) announced July 28 2026 to expand REMI wireless EEG monitoring; also picked up a March 2025 FDA 510(k) clearance expansion to pediatric ages.
evolution-bio	unknown			unknown	Looked for a dated company artifact: evobio.com is a near-empty landing page with no dated content; BioUtah member listing returns HTTP 410 Gone; Altitude Lab portfolio lists it as an "alumni" company founded 2021 with no activity date; no funding, partnership, hiring, or press coverage found in 2025-2026 searches. Cannot tell if the company is quietly operating or wound down.
familysearch	active	2026-03-02	release	https://www.familysearch.org/en/newsroom/rootstech-2026-starts-this-week	FamilySearch newsroom release dated 2 March 2026 announcing RootsTech 2026 (5-7 March, Salt Palace and online), hosted by FamilySearch with CEO Steve Rockwood as a keynote.
fortem-technologies	active	2026-08-04	award	https://www.financialcontent.com/article/bizwire-2026-8-4-fortem-technologies-selected-as-prime-contractor-on-5-year-dhs-counter-drone-idiq-worth-more-than-1b	Business Wire 4 Aug 2026: Fortem selected as prime contractor on DHS five-year C-UAS IDIQ Track 1 (ceiling ~$1.01B); ordering period cited as Aug 2026-Jul 2031 in independent coverage.
furnace-outbound	active	2025-04	event	https://luma.com/bxbetln7	Furnace (founders Porter Gardiner and Kyle Nelson) pitched automated cold email at Scale STG Startup Fridays in St. George, April 2025; site live with pricing/FAQ but no dated company artifact newer than that event found.
globus-relief	active	2025-11-15	990	https://projects.propublica.org/nonprofits/organizations/841369453	Globous Relief Fund (EIN 84-1369453) Form 990 for FY ending Dec 2024 filed with IRS Nov 15 2025, showing $5.09M revenue and $9.85M expenses; org news pages also dated Dec 8 2025.
halda	active	2026-04	release	https://www.halda.ai/post/release-radar-april-2026	Halda published an April 2026 product Release Radar (engagement scores, Salesforce mapping templates, custom-domain landing pages), a dated version bump showing the enrollment platform still shipping.
halia-therapeutics	active	2026-06-15	release	https://www.prnewswire.com/news-releases/halia-therapeutics-receives-fda-fast-track-designation-for-ofirnoflast-ht-6184-in-lower-risk-myelodysplastic-syndromes-302800024.html	Halia PR Newswire June 15 2026: FDA Fast Track for ofirnoflast (HT-6184) in lower-risk MDS following Phase 2 data presented at EHA 2026; CEO Dave Bearss quoted.
helpside	active	2025-10-09	release	https://www.einpresswire.com/article/856843117/high-road-peo-and-helpside-joining-forces-to-deliver-enhanced-hr-solutions-to-idaho-small-businesses	EIN Presswire Oct 9 2025: Helpside merged with High Road PEO (Idaho); CEO Rick Bartholomew quoted; work continues under Helpside (clients to Helpside tools Jan 1 2026). Careers page loads but listings undated.
hope-squad	active	2026-02-26	news	https://www.deseret.com/utah/2026/02/26/utah-suicide-prevention-bill/	Deseret News Feb 26 2026 covers Hope4Utah/Hope Squad conferences at Mountain View High (Orem) on Feb 19 2026 and founder Greg Hudnall commenting on SB34 suicide-prevention funding; independent photos of the training.
huntsman-cancer-institute	active	2026-03-17	official-page-dated	https://healthcare.utah.edu/huntsmancancerinstitute/podcast/cancer-free-frontier/all/2026/03/episode-15-harmony-of-cancer-research-and-cancer-care	HCI official podcast dated Mar 17 2026 featuring CEO Bradley Cairns and oncologist Conan Kinsey on ongoing lab and clinical work; Vineyard comprehensive cancer center also under construction toward 2028 opening.
huntsman-world-senior-games	active	2026-03-30	news	https://kutv.com/sports/talkin-sports/huntsman-world-senior-games-registration-open	KUTV Mar 30 2026: CEO Kyle Case on Talkin Sports; 39th annual Huntsman World Senior Games set for St. George October 2026 with pre-registration open at seniorgames.net.
