southern-utah-university-suu-larry-h-and-gail-miller-center-for-entrepreneurship	active	2026-09-15	event	https://events.suu.edu/event/speaker-series-with-brian-murphy	Miller Center speaker series lists Brian Murphy for 2026-09-15; Spring Art Competition 2026 is also on the SUU calendar.
st-george-area-chamber-of-commerce	active	2026-09-02	event	https://business.stgeorgechamber.com/events/details/september-new-member-showcase-sponsored-by-pmp-management-18651?calendarMonth=2026-09-01	Chamber calendar lists a New Member Showcase luncheon for 2026-09-02; RISE Business Summit is scheduled 2026-09-10.
st-george-city-economic-development	active	2026-09-10	event	https://www.risestg.com/	City Economic Development Director Chad Thomas is listed as a speaker at the 2026 RISE Business Summit on 2026-09-10.
st-george-downtown-farmers-market	active	2026-08	cohort-open	https://downtownfarmerstg.com/pages/event-faqs	Official vendor FAQ states applications for the August 2026-August 2027 season are now open, with dated weekly booth fees.
startup-ignition-ventures	active	2026-07	official-page-dated	https://www.startupignition.com/pre-seed-fund-utah/	Fund page last reviewed July 2026 describes the $20M Fund I as currently writing $100K-$1M pre-seed checks and links an open pitch submission.
startup-ogden	dormant	2019-11-27	news	https://www.weber.edu/wsutoday/112719_economicdevelopmentgrant.html	Nexudus portal timed out on fetch; WSU Downtown still describes coworking in present tense with no dates; last dated public signal is WSU 2019-11-27 EDA grant story; no dissolution found.
startup-state-resource-list	active	2026-01-30	news	https://startup.utah.gov/the-return-of-get-started-2026s-first-winners/	Startup State published 2026-01-30 winners of the revived Get Started challenge at Builder Day.
stopfakes-gov	active	2026-05-05	official-page-dated	https://www.trade.gov/country-commercial-guides/eu-protecting-intellectual-property	ITA Country Commercial Guide last published 2026-05-05 still lists STOPfakes as the live IP-assistance contact; homepage currently flags a FIFA World Cup counterfeits guide (undated).
strive	active	2026-05-07	event	https://utahvbrc.org/events/2026-minnow-tank-pitch-competition/	VBRC posted the 2026 Minnow Tank for STRIVE graduates, dated 2026-05-07 at Loveland Living Planet Aquarium.
suazo-business-center	active	2026-08-18	official-page-dated	https://suazocenter.org/	Homepage lists current classes including Estudio del Mercado starting 2026-08-18 and QuickBooks in Ogden starting 2026-09-23.
summit-county-economic-development	active	2026-08-06	news	https://www.kpcw.org/summit-county/2026-08-06/summit-county-approves-strategy-to-meet-affordable-housing-goal	KPCW 2026-08-06 reports Summit County Council approved the Housing Authority strategic plan on 2026-08-05; the department is Economic Development and Housing.
talent-ready-utah	active	2026-05-06	news	https://ksltv.com/education-schools/trac-teacher-apprenticeship/906472/	KSL reports the 2026-05-06 signing day for the inaugural TRAC Teacher Apprenticeship cohort; Utah Works RFP also listed 2025 review cycles through 2025-09-03.
tandem-ventures	active	2025-05-05	filing	https://www.sec.gov/Archives/edgar/data/1970081/000197008125000001/0001970081-25-000001-index.html	Tandem Ventures Fund I, L.P. filed a Form D/A on 2025-05-05 reporting $43.9M sold; site still lists 2026 portco ARR goal.
tech-ridge	active	2026-08-03	official-page-dated	https://techridge.com/	Official news list dated 2026-08-03 covers the Heppler family of companies groundbreaking at Tech Ridge.
teen-entrepreneur-support-center	active	2025-12-18	news	https://lehifreepress.com/2025/12/18/teen-entrepreneurs-showcase-innovation-at-christmas-market/	Lehi Free Press 2025-12-18 covers the 2025-12-10 teen entrepreneur Christmas market at Skyridge High; official site 403/Cloudflare blocked.
the-hub-at-bridgerland-technical-college	active	2026-09-14	event	https://btech.edu/bec-workshop2-ce/	Hub director Mark Alexander is teaching Business Startup Bootcamp at the B&I building on Sept 14 (current CE listing, $60); Hub homepage itself has no dates.
the-mill-entrepreneurship-center	active	2026-08-18	event	https://themillatslcc.com/events-calendar/	The Mill calendar lists Vibe Code Club hosted by the Miller Entrepreneurship Center on 2026-08-18 plus weekly 1 Million Cups through September.
the-shop	active	2026-07-01	event	https://shopworkspace.com/2026/07/01/july-salt-lake-city/	Official July 2026 events post dated 2026-07-01 lists member programming (Cookie Club, Creative Mornings, World Cup viewing) at The Shop SLC.
u-s-commercial-service	active	2026-05-04	event	https://www.ncmbc.us/event/us-commercial-service-export-week/	Commercial Service Export Week ran 2026-05-04 to 2026-05-08 (virtual kickoff dated); Utah office page features it, but the Salt Lake local-events page is empty.
uinta-basin-association-of-governments	active	2026-07-01	official-page-dated	https://www.ubaog.org/community-development	Community Development page publishes the CDBG Annual Action Plan / Consolidated Plan for 2026-2027 (plan period July 1 2026-June 30 2027).
uinta-basin-tech-entrepreneur-center	active	2025-07	news	https://www.usu.edu/today/story/usu-uintah-basin-welcomes-daphne-blanchard-to-campus-faculty	USU Today reports Daphne Blanchard joined July 1 as Bingham Entrepreneurship Center director; her Huntsman CV dates the role July 2025-present. Center page itself has no cycle dates.
uintah-basin-economic-development-district	active	2026-06-25	event	https://www.utah.gov/pmn/files/1449721.pdf	Utah Public Notice PDF posts the UBEDD Board of Directors meeting for 2026-06-25 in Manila, with March 26 2026 minutes attached.
uintah-county-economic-development	active	2026-03-19	news	https://www.basinnow.com/2026-rise-and-thrive-business-speed-pitch-winners/	Basin Now reports Uintah County Economic Development hosted the 6th annual Rise and Thrive Speed Pitch on 2026-03-19.
university-of-utah-lassonde-entrepreneurship-institute	active	2026-08-14	event	https://lassonde.utah.edu/	Homepage upcoming events list a Lassonde Information Session and Tour on 2026-08-14 plus Fall 2026 calendar and Startup Academy 2026.
university-of-utah-pivot-center	concluded	2023-10-31	terminal:program-sunset	https://attheu.utah.edu/announcements/welcome-to-the-technology-licensing-office/	@theU 2023-10-31 announced PIVOT Center renamed Technology Licensing Office; the office continues under that name. Page is scoped to the retired brand.
