mountainland-association-of-governments	active	2026-05-14	event	https://magutah.gov/static/files/committees/mpo_board/meetings/2026/2026_05_14/MPO%20Board%20Agenda%205.14.2026.pdf	MAG MPO Board agenda for the 2026-05-14 meeting includes TIP modifications and the FY2027 UPWP draft, with the next meeting set for 2026-06-11.
northern-utah-dotnet-users-group	active	2026-08-13	event	https://nunug.org/	Official site lists the next meeting as 2026-08-13 (Phil Gilmore, Keep AI in Check with Static Analysis) at Mindfire Technology in Layton.
northern-utah-economic-alliance	active	2026-01-26	news	https://nuea.org/2026/01/26/behivemeals2025/	NUEA dated 2026-01-26 news post welcomes Beehive Meals 85,000 SF Ogden Business Exchange expansion as a regional attraction win.
nucleus-fund	active	2026-08-05	event	https://www.nucleusutah.org/events-collection	Nucleus Institute events calendar lists a Nucleus Fund Introduction session on 2026-08-05 covering HB 530 criteria, process, and check sizes.
nucleus-grow	active	2026-08-12	event	https://www.nucleusutah.org/events-collection	Nucleus Institute events calendar lists a Utah SBIR 101 Workshop on 2026-08-12 as part of Nucleus Grow monthly cycle, with another dated 2026-10-14.
nucleus-marketedge	active	2026-08-31	cohort-open	https://www.nucleusutah.org/marketedge	Official MarketEdge page says Fall 2026 registration is open until 2026-08-31 and the cohort runs 2026-09-28 through 2026-11-16.
ogden-weber-chamber-of-commerce	active	2026-08-19	event	https://members.ogdenweberchamber.com/events	Chamber event list shows 117 results including the 2026 Chamber Golf Classic on 2026-08-19 and other August 2026 networking events.
orem-library-makerspace	active	2026-08-17	event	https://orem.librarycalendar.com/events/day/2026/08/17	Orem Public Library calendar lists Makerspace Workshop: Geode Art on 2026-08-17; official makerspace URL returned 403.
pacific-island-chamber-of-commerce-picc	active	2026-07-17	official-page-dated	https://www.pik2ar.org/picc	Official PICC page lists a Verizon/National ACE pitch contest with Phase 1 window April 27-May 18 2026 and a Final Pitch on 2026-07-17, plus monthly chapter meetups.
park-city-angels	active	2025-08-17	990	https://projects.propublica.org/nonprofits/organizations/474220476	Park City Angels Form 990-EZ for FYE 2025-06 was filed 2025-08-17 showing $183,180 revenue; site describes ongoing monthly Dealum screening with no dated 2026 cycle posted.
park-city-chamber-of-commerce	active	2026-06-02	news	https://www.parkrecord.com/2026/06/02/park-city-chamber-bureau-cites-early-end-to-ski-season-broader-headwinds-for-economic-softness/	Park Record 2026-06-02 quotes Chamber/Bureau CEO Jennifer Wesselhoff on winter occupancy and summer bookings; chamber summit and annual-meeting URLs 404.
pelion-ventures	active	2026-07-10	news	https://www.finsmes.com/2026/07/vendelux-raises-50m-in-series-b-funding.html	FinSMEs 2026-07-10 reports Pelion Venture Partners participated in Vendelux $50M Series B led by Tribeca; Pelion homepage has no dated cycle of its own.
peterson-ventures	active	2026-01-16	news	https://www.utahbusiness.com/press-releases/2026/01/16/salt-lake-city-startup-diversifi-announces-8-million-raise/	Utah Business 2026-01-16 names Peterson Ventures as a backer of DiversiFi $8M round with Sorenson Capital and Kickstart.
pitted-ventures	dormant	2022-03-31	news	https://www.newswire.com/news/pitted-ventures-launches-fund-focused-on-consumer-brands-partners-with-21671634	Last dated work signal is a 2022-03-31 $50M fund launch; pittedventures.com is a default vhost, USPTO mark abandoned 2024-10-28 for no statement of use, no dissolution found.
portal-warehousing	dormant	2024-12-19	news	https://www.loopnet.com/Listing/1580-S-500-W-Salt-Lake-City-UT/25442950/	LoopNet listing for Portal SLC shows Date on Market 2024-12-19; official page still quotes $995/month with a booking widget but no dated 2025-2026 cycle or news found.
primary-childrens-hospital	active	2026-04-27	news	https://utahhospitals.org/2026/04/27/primary-childrens-hospital-in-lehi-is-expanding-heres-whats-coming-next/	Utah Hospital Association 2026-04-27 reports Primary Children Miller Family Campus added eight med-surg beds and plans six NICU rooms later in 2026.
r6-regional-council	active	2026-06-03	event	https://www.utah.gov/pmn/files/1439561.pdf	Utah Public Notice PDF is the R6 Executive Board agenda for 2026-06-03 including FY27 budget approval and CDBG rating-and-ranking.
red-rock-angels	dormant	2023-02-19	news	https://www.techbuzznews.com/red-rock-angels-fills-investment-void-in-southern-utah/	TechBuzz dated 2023-02-19 covers the launch and a planned first meetup; live site still lists priced pitch services and Book Now but no dated 2025-2026 pitch cycle, 990, or investment was found.
renewable-tech-ventures	dormant	2011	news	http://www.solidcarbonproducts.com/	Newest dated public record of the firm investing is Todd Stevens as an SCP investor since 2011; renewablevc.com is live but undated and no 2024-2026 fund close, round, or job posting was found.
revolving-loan-fund-program-rlf-r6	unknown				Dedicated RLF URL 404s; R6 2026-06-03 board agenda covers budget and CDBG but not RLF loans; no dated application window, rate sheet, or 2025-2026 loan announcement found.
