sarcos-technology-and-robotics.md	B	Decades of technically serious robotics work and persistence through commercialization setbacks reveal formidable craft, even where business outcomes disappointed.
schoolai.md	B	A teacher-centered classroom AI product carried rapidly into schools shows clear product agency, though the page is still too early to establish exceptional endurance.
sci-institute.md	S	Decades of world-class scientific computing, open tools, interdisciplinary research, and repeated formation of researchers reveal extraordinary taste and institution-making.
sethera-therapeutics.md	B	A specific peptide-therapeutics platform pursued through hard biology and company formation shows real scientific agency, with limited visible milestones so far.
skullcandy.md	B	Creating a distinctive youth-audio brand from Utah required strong product and cultural taste, though the page reveals less costly commitment than the best builders.
sky-quarry.md	B	Attempting to turn waste asphalt shingles into useful hydrocarbons through physical processing infrastructure shows gritty industrial agency, despite uncertain claims and execution.
skywest-inc.md	B	Operating a durable regional airline across volatile decades shows strong discipline and stewardship, though individual builder character is diffuse.
space-dynamics-laboratory.md	B	Sustaining mission-critical space systems from research through deployment shows strong standards and endurance, but builder agency is institutionally diffuse.
spectrum-solutions.md	B	Rapidly building diagnostic sampling and laboratory-manufacturing capability shows substantial applied execution, though the page offers limited evidence of a repeated builder pattern.
spire-therapeutic.md	B	Advancing focused ultrasound for deep-brain pain and depression targets through published engineering and early clinical studies shows serious translational ownership.
splunk.md	B	Turning machine logs into an operational-data category and sustaining an ecosystem show strong product insight, though this page reveals limited personal builder texture.
strider-technologies.md	B	Building a specialized economic-security intelligence platform around a legible national-security thesis shows conviction and difficult data craft, though still a young record.
struvia.md	B	Identifiable student founders shipped a live construction-estimating and subcontractor-bid product; that shows real ownership despite wholly uncorroborated adoption claims.
subcontractorhub.md	C	The product addresses a real contractor workflow with competent software execution, but little distinctive builder character is visible in the current page.
sundance-institute.md	S	Decades of patiently building an independent-film culture, labs, festival, and global creator network reveal extraordinary taste, devotion, and institution-making.
sword-health.md	B	Combining clinical care, sensing, and software around musculoskeletal recovery shows ambitious execution, but the page does not yet establish rare builder character.
symbiocelltech.md	A	A clinician-scientist team pursuing cell therapy for a specific unmet disease need through difficult translational and regulatory work shows rare chosen leverage.
tcn.md	B	Long-term stewardship of contact-center infrastructure in a regulated operational niche shows durable product ownership, though the page reveals little distinctive thesis.
teal-drones.md	A	A young founder carried a specific domestic small-drone conviction into repeated hardware generations, manufacturing, and defense qualification with unusual agency.
techcyte.md	A	Pathology expertise directed at automating neglected microscope workflows, sustained through product validation and clinical deployment, reveals strong chosen leverage and craft.
teiko-bio.md	B	Building high-dimensional immune profiling around a translational thesis shows strong technical taste, though the visible execution pattern remains comparatively narrow.
telescope-array-ultra-high-energy-cosmic-rays.md	B	Constructing and maintaining a vast desert instrument shows devotion and scientific craft, while its distributed collaboration makes individual character hard to distinguish.
tellus.md	B	The page shows a focused technical product and genuine execution, but insufficient history to infer unusually strong builder character responsibly.
the-inn-between.md	A	Creating and sustaining a hospice specifically for people experiencing homelessness reveals unusually clear chosen leverage, costly care, and durable community responsibility.
the-other-side-academy.md	S	Building a self-governing, long-duration community where people remake their lives through mutual accountability and enterprises reveals extraordinary institution-making and devotion.
thera-t-pharmaceutics.md	B	A specific immunotherapy thesis pursued through demanding translational work shows real scientific conviction, though the public evidence of repeated execution is limited.
torus.md	A	Integrating storage hardware, power electronics, software, manufacturing, and deployment around grid resilience shows unusually broad ownership and ambitious physical execution.
trace-aq.md	B	University atmospheric researchers translated physics-based smoke forecasting into an app, enterprise platform, and API, showing chosen leverage and applied technical craft.
usana.md	C	Decades of product and distribution operations demonstrate competence and institutional persistence, but distinctive builder conviction is not legible from this page.
