coreform.md	A	Years translating isogeometric-analysis theory into production CAD and multiphysics tooling reveal rare technical conviction and patient craft.
cosm.md	B	Integrating a seventy-year dome-simulation lineage with standardized high-end venues shows substantial systems craft and category-building ambition.
cotopaxi.md	B	A founder-specific poverty mission, durable product brand, repair practices, and embedded giving show values translated into sustained operating choices.
crumbl.md	B	The weekly product cadence, app-native ordering, and franchise system reveal distinctive consumer taste and unusually effective operational execution.
culmination-bio.md	B	Turning a health system's longitudinal clinical records, tissue, and omics into governed discovery infrastructure shows difficult institutional and technical ownership.
curza.md	A	A university spinout has persisted on novel Gram-negative antibiotic mechanisms through chemistry, grants, and preclinical development in a neglected market.
cyclokinetics.md	B	Spinning hard propellant chemistry into an operating manufacturing facility and field testing suggests costly technical execution, though independent detail is thin.
cyrq-energy.md	B	Operating geothermal plants and sustaining reservoir modeling over years reveals real industrial stewardship beyond a launch narrative.
deseret-book-bonneville.md	C	Long-lived publishing and broadcasting operations show competent institutional maintenance, but the page reveals little distinctive builder thesis or personal agency.
digicert.md	B	Building and maintaining global digital-trust infrastructure through standards, security operations, and acquisitions shows durable technical and institutional execution.
domo.md	B	The record shows sustained construction of an unusually integrated data platform and a durable company, though builder-specific choices are only partly legible.
eden-technologies.md	B	Developing a centrifuge retrofit for reverse-osmosis plants and pursuing pilots in water-scarce settings shows hands-on engineering agency, though validation remains early.
electric-power-systems.md	B	Certified aviation battery systems, testing infrastructure, and electric-flight partnerships demonstrate serious safety-critical engineering and manufacturing discipline.
enduracure.md	B	Translating university polymer chemistry into dissolvable electronics substrates shows specific materials-science conviction and an attempt to own the path to manufacturing.
energy-fuels-white-mesa.md	B	Decades of maintaining complex uranium and rare-earth processing capability reveal formidable industrial execution, independent of the operation's contested effects.
energy-solutions.md	B	Building and operating regulated nuclear-waste logistics and disposal infrastructure shows unusual institutional endurance, process discipline, and operational ownership.
epitel.md	A	Clinician-rooted work turning continuous EEG into wearable seizure monitoring through years of hardware, software, and regulatory execution reveals unusually well-chosen leverage.
evolution-bio.md	B	A specific synthetic-biology approach carried into therapeutic development shows real scientific ownership, though the page does not yet reveal repeated execution deeply.
familysearch.md	A	Multi-generational stewardship of a vast free genealogy institution, records network, standards, and volunteer community shows exceptional maintenance and institution-making.
fervo-energy.md	A	The team joined oil-and-gas execution to geothermal conviction, repeatedly drilling and scaling projects against a long-neglected bottleneck with exceptional agency.
fortem-technologies.md	B	Combining radar, autonomy, and net-capture interceptors into deployed counter-drone systems shows integrated hardware craft and field-oriented execution.
furnace-outbound.md	B	A young Sandbox-born team has built an instrumented managed-sales operation and performed substantial real outreach, showing ownership beyond a classroom exercise.
globus-relief.md	A	Decades of recovering, sorting, and shipping surplus medical equipment through a demanding logistics institution reveal quiet stewardship and unusually durable service.
great-salt-lake.md	unranked	This page describes a place and opportunity landscape, not a sufficiently bounded builder or body of work from which character can be inferred.
halda.md	C	A coherent enrollment-agent product and active institutional deployment show competent execution, but the page offers little evidence of distinctive costly commitment.
halia-therapeutics.md	A	Pursuing a non-obvious upstream inflammasome mechanism into human trials and a broader pipeline reveals repeated scientific judgment and costly clinical commitment.
health-catalyst.md	B	Years building healthcare data infrastructure into a public company show substantial institutional persistence, though the page is thin on distinctive builder choices.
helpside.md	C	Long-running regional employment infrastructure shows competent stewardship, but little on the page distinguishes its builders from other capable service operators.
hexcel.md	B	Decades of preserving aerospace-qualified materials processes, supply reliability, and manufacturing trust across critical programs reveal strong industrial stewardship, though agency is diffuse.
