309th-software-engineering-group.md	A	The classified software portfolio is a hard-to-substitute enabling layer for much of U.S. combat air power and the nuclear deterrent; its global bounds remain A even though it is already well known.
3helix.md	B*	Collagen Hybridizing Peptides are a distinctive molecular handle on damaged collagen across diagnostics, delivery, fibrosis, and aging, with a BASF license providing a real commercialization wedge; pure impact is C until a medical program clears an IND, but the unusually broad platform is an under-recognized discovery pick.
acima.md	C	Lease-to-own reaches real scale in both access and harm, but competing underwriters can reproduce the product and capture the same customers.
act-aerospace.md	C	Certified composites capacity is valuable aerospace infrastructure, but the page establishes no uniquely held program position or manufacturing method that would make ACT itself structural.
adobe.md	B	The atom is Adobe's Utah engineering hub, not Adobe globally; the hub durably strengthened Utah's software ecosystem but its work could relocate within the same company.
ancestry.md	B	Its record corpus and genetic-match network helped make consumer genetic genealogy mainstream and are durable, non-fungible data assets with broad privacy consequences.
araknitek.md	D	The company was a real but apparently concluded commercialization attempt; rank its demonstrated company impact, not the much larger spider-silk research program it did not convert into a product.
arup-laboratories.md	B	A national esoteric reference lab coupled to an academic pathology department is structurally significant diagnostic infrastructure, although independent scale evidence remains thin.
atavistik-bio.md	A	A proteome-scale map of metabolite-protein allostery is a distinctive discovery architecture, not merely another drug candidate; roughly $299M raised, an IND-cleared program, and Fast Track designation make its path credible, while successful platform translation could redefine which targets are druggable.
auticon-us.md	D	The employment model is meaningful to its consultants but the page verifies no Utah operation and provides no basis for a broader company-specific counterfactual here.
autonomous-solutions-inc.md	B	Twenty-five years of OEM-agnostic off-road autonomy, deployed across multiple heavy-vehicle types with substantial operating history, gives ASI a credible path to become a horizontal autonomy layer for mines, farms, yards, and construction rather than one replaceable integration shop.
bamboohr.md	C	A polished and scaled SMB HR platform, but close substitutes can absorb both customers and product function.
batu-biologics.md	F	The page cannot establish a distinctive mechanism, result, funding base, or continuing operation, so there is no company-specific ceiling to estimate.
baxter-aerospace.md	C*	Long-endurance VTOL aircraft paired with deployable satellite communications is a coherent austere-operations wedge and a $6M Series A makes the attempt credible; pure impact is D until field performance or a program is verified, but the combination is worth surfacing early.
best-friends-animal-society.md	B	Its sanctuary and national no-kill network helped alter shelter practice durably across thousands of organizations; this is structural rather than merely popular.
bioenergenix.md	F	No primary activity after 2014 establishes a continuing company or outcome, so the former biological premise does not create current bounds.
biofire-diagnostics.md	B	FilmArray helped make syndromic multiplex PCR a standard hospital workflow, but rival platforms and assays bound BioFire's counterfactual below field-defining.
bioparin.md	B*	Synthetic heparin attacks a medically essential, geographically concentrated animal-extraction supply chain through a specific biosynthetic route; current lab scale keeps pure impact at C, while the combination of severe supply fragility and a credible technical wedge makes it a discovery pick.
blackrock-neurotech.md	A	The Utah Array and Blackrock hardware underlie much of the empirical BCI field, and successful clinical systems could reset communication and movement for paralysis.
blue-raven-solar.md	C	A scaled installer whose panels and customers transfer readily to other installation firms; popularity and acquisition value do not make the atom structural.
blundell-geothermal-plant.md	C	Decades of firm geothermal generation are substantive proof of Utah hydrothermal power, but the grid can replace its bounded output with other resources.
bunnell-incorporated.md	B	The only in-force PMA for its neonatal jet-ventilation modality makes this small company unusually hard to replace for a narrow, high-depth patient group.
byu-pathway.md	B	Low-cost accredited pathways at tens of thousands of annual enrollments across many countries can structurally widen higher-education access even though outcome evidence still bounds the claim.
calycia-biosciences.md	B*	Locally delivered macrophages offer a distinctive route through glioblastoma's delivery and immune-suppression barriers, with platform extension to brain metastases; pure impact is C before independent in-vivo or IND evidence, but the mechanism and disease depth merit discovery placement.
carterra.md	B	Array-based high-throughput SPR can move antibody discovery from triaging a few clones to characterizing whole libraries, and peer-reviewed use against the incumbent benchmark makes this a credible structural tools bet rather than slideware.
carv.md	C*	Real-time biomechanical coaching is an unusual, technically real consumer-hardware category; bounded recreational impact remains C, with the star marking disproportionate discovery value rather than fame.
cleanjoule.md	A	A drop-in aviation fuel with a credible higher-energy-density performance advantage could remove both the carbon and adoption penalties in a globally hard-to-decarbonize sector; airline strategic backing makes the distinctive route plausible despite certification and scale gates.
clozd.md	C	Buyer decision research can reduce wasted product and sales effort, but consultancies and competing platforms reproduce the function without large counterfactual loss.
comphealth.md	C	The company is an old and scaled locum-tenens provider, but the category-origination claim is not established and rival staffing networks can make the placements.
