sarcos-technology-and-robotics.md	C	Powered exoskeletons could alter dangerous industrial labor, but slow adoption, delisting, rescue financing, and strategy changes are evidence this company's path weakened rather than merely remained unfinished.
schoolai.md	B	Teacher-controlled tutors plus real-time intervention dashboards directly attack the classroom attention bottleneck, and early district evidence makes sector-scale personalized instruction credible even though independent outcome replication remains the gate.
sci-institute.md	B	Three decades of maintained biomedical-computing tools used in cardiac simulation and shape analysis create durable research infrastructure, while surviving substitutes keep the field from depending on SCI alone.
sethera-therapeutics.md	D	Programmable enzymatic peptide cross-linking is a distinctive platform mechanism, but without a lead candidate, animal result, financing, or publication tying it to a drug, the demonstrated counterfactual remains at an early lab venture.
skullcandy.md	C	Two decades of globally sold affordable audio is substantive consumer scale, but many close brands absorb both the product function and customers, leaving little permanent displacement.
sky-quarry.md	C	Recovering bitumen from waste shingles could change a meaningful waste stream and has bounds in both directions, but company-stated recovery figures, unconfirmed permits, and no binding feedstock proof keep the path merely substantive.
skywest-inc.md	B	A fifty-year regional-airline network with 15,000-plus employees connects small cities at capacity no competitor could quickly absorb, making it structural transport infrastructure rather than just another carrier.
space-dynamics-laboratory.md	B	More than 400 missions and a 1,300-person base delivering space-rated sensors and payloads constitute durable national space and defense infrastructure, though the page cannot support frontier-scale classified claims.
spectrum-solutions.md	C	A cleared saliva-collection device enabled diagnostics at meaningful scale, but equivalent stabilization suppliers preserve the capability and the page does not establish a uniquely large volume.
spire-therapeutic.md	A	Patient-specific skull correction, peer-reviewed engineering, completed Phase 2 work, and an initiating Phase 3 give Spire a credible path to noninvasive deep-brain treatment for tens of millions; success would redefine neuromodulation.
splunk.md	B	Splunk created the machine-data search category now embedded in enterprise and government security operations, a durable sector change even though modern observability competitors provide substitutes.
strider-technologies.md	C	Its nation-state-risk dossiers can affect consequential security decisions in both directions, but the page does not establish a unique data asset or independently verified platform advantage over close intelligence vendors.
struvia.md	F	Unattributed vendor claims, no named customer, no registration or funding record, and no independent review provide no checkable basis for estimating impact.
subcontractorhub.md	D	One job posting and no customer, project, or revenue evidence leave this contractor-workflow product's demonstrated effect inside its current users, with mature substitutes already available.
sundance-institute.md	A	Forty years of labs and a singular distribution gate for American independent film produced a durable body of work that plausibly would not exist without Sundance, with no equivalent institution replacing it.
sword-health.md	B	Sensor-guided remote physical therapy has a credible path to restructure access and delivery across a major care sector; a close competitor lowers win probability but does not erase the consequence if Sword captures the model.
symbiocelltech.md	A	Donor-expansion research, immune-shielding Neo-Islet architecture, and durable canine results give SymbioCellTech a company-specific path toward insulin independence without systemic immunosuppression; human translation could be S-scale, though delayed.
tcn.md	C	Cloud contact-center software mediates important workflows at real scale, but standard rivals supply the same capability and the page provides no evidence of a structural counterfactual.
teal-drones.md	B	An Army Program of Record, a multi-thousand-system objective, domestic manufacturing, and a related strike line give Teal a concrete wedge into military reconnaissance and a China-independent drone supply chain, with large bounds in both directions.
techcyte.md	B	A shipping unified pathology platform plus privileged access to 17 million Mayo slides creates a compounding data and deployment wedge that could materially extend scarce pathologist capacity across a sector.
teiko-bio.md	D	Standardized immune profiling may improve sponsors' analyses, but the page does not establish prospective use in interventional trials or a distinctive asset beyond services available from specialty cytometry providers.
telescope-array-ultra-high-energy-cosmic-rays.md	A	A 700-square-kilometer northern-sky instrument is one of only two facilities able to observe the highest-energy particles known, producing irreplaceable data at a fundamental-science frontier.
tellus.md	C	Twenty years of calibration work can make dense low-cost air-quality networks credible to researchers and governments, but the page names no broad deployment or exclusive regulatory position yet.
the-inn-between.md	C	Medical respite and hospice create immense counterfactual depth for people otherwise dying unhoused, while its 80-bed scale and replicable care model bound the breadth without diminishing that depth.
the-other-side-academy.md	C	A long-duration peer-run residential model funded by participant businesses offers unusual depth and a plausible alternative to incarceration, but no independent outcome evaluation supports structural replication yet.
thera-t-pharmaceutics.md	D	Multi-antigen cell therapy is a meaningful design premise, but roughly $400K and undisclosed animal models, response rates, and toxicity make it a description rather than a validated company path.
torus.md	B	Hybrid flywheel-battery architecture, major deployment capital, and a planned domestic factory give Torus a credible route to firm short-duration grid services, but unproven economics against lithium cap it at sector change.
trace-aq.md	D	Physics-based smoke forecasting is technically real and locally useful, but no independent benchmark or named public-health deployment shows that its warnings yet alter systems beyond app users.
usana.md	C	A large global supplement and direct-selling operation has real commercial breadth, but dozens of close Utah and international sellers preserve the products and channel, leaving a replaceable counterfactual.
