neighbor.md	C	A nationwide marketplace can substitute idle garages and parking for some new storage construction, but the page has no measured displacement and purpose-built storage remains necessary.
nephronovus.md	F	Kidney-fibrosis reversal would be large, but no target, candidate, financing, animal result, or publication is disclosed, leaving only an incubator-alumni aspiration with no estimable company-specific path.
neumont-college-of-computer-science.md	D	A 476-student specialist college can matter deeply to its graduates, but absent outcome evidence its counterfactual stops at a small instructional institution rather than changing the education sector.
nielson-scientific.md	C	Its 3D laser nano-ablation and $4.65M SBIR record attack real superconducting-interconnect and terahertz-optics bottlenecks, but comparable micromachining routes make this a substantive, replaceable acceleration.
northrop-grumman-promontory.md	S	A near-monopoly Utah site supplies the solid boosters for Artemis and propulsion stages for the US nuclear deterrent, giving it permanent civilizational-scale consequences in both directions.
nsa-utah-data-center.md	A	Exceptional-scale classified storage and processing can affect people worldwide through intelligence and surveillance; the direction is contested, but the reach and bounds are not local.
nusano.md	A	A proprietary high-current ion source plus an operating 190,000-square-foot plant gives Nusano a credible path to remove the isotope-supply bottleneck constraining radiopharmaceutical programs globally.
nu-skin.md	B	A decades-old $1.49B global direct-selling system centered in Provo has durably shaped a sector and Utah's commercial structure, regardless of whether that displacement is beneficial.
oc-tanner.md	C	Recognition software and services used by thousands of global clients are substantive, but close enterprise substitutes mean the category and customers persist without this company.
orbit-irrigation-products.md	C	More than a million connected irrigation controllers can reduce household water use at real scale, but rival control systems offer the same function and the savings claim lacks independent measurement.
ormat-technologies.md	C	The page's Utah atom is a 25 MW plant and supplier footprint whose loss would thin, not erase, commercial geothermal capability; the global company would warrant a broader page.
overstock-com.md	C	Overstock helped normalize discount e-commerce and attempted blockchain-market infrastructure, but close retailers absorbed its function and repeated identity changes argue against durable structural displacement.
owlet-baby-care.md	C	Millions of connected infant monitors create real consumer reach and an FDA-regulated home-monitoring channel, but the page establishes no independent clinical outcome or irreplaceable capability.
oxeon-energy.md	A	Mars-tested solid-oxide cells, a flown oxygen-production milestone, and $36M in DOE manufacturing support give OxEon a credible wedge into both planetary ISRU and high-efficiency terrestrial fuels whose successful ceiling is world-changing.
palladyne-ai.md	B	Edge swarm autonomy joined to acquired avionics, UAV, and precision-manufacturing assets could change defense deployment materially, but repeated pivots and limited software proof keep it below a frontier-setting bet.
passivelogic.md	A	Physics-informed edge autonomy, building digital twins, dedicated hardware, and a $74M scale round give PassiveLogic a credible deployment wedge from building controls into generalized physical autonomy; success across the built environment could be world-scale.
photopharmics.md	B	Peer-reviewed Phase 2 evidence, Breakthrough Device designation, and a completed pivotal trial make retinal-circadian therapy a credible new Parkinson's modality, with a sector-changing rather than world-historic ceiling.
pluralsight.md	C	Professional technical training reaches millions, but several platforms and vendor-native courses can absorb learners and employers, limiting the counterfactual despite brand scale.
podium.md	C	Messaging and payments software for local businesses operates at real national scale, but close vertical and CRM substitutes leave the underlying capability intact if Podium disappears.
qualtrics.md	B	Qualtrics helped define experience-management software and built a durable Utah engineering and founder ecosystem; rivals bound the product's ceiling without erasing that structural displacement.
ram-aviation-space-defense.md	C	Fifty years of human-spaceflight-qualified valves create costly requalification and real depth, but other aerospace suppliers can ultimately provide the capability, making RAM load-bearing yet replaceable.
rebel-medicine.md	C	A sustained-release injectable platform has credible preclinical and regulatory milestones, but its lead pain product must still differentiate clinically and economically from an approved close incumbent.
recursion-pharmaceuticals.md	A	Automated biology, fifty-plus petabytes of proprietary multimodal data, and an internal clinical pipeline give this company a checkable path to compress drug discovery globally; success would be S-scale even before translation is proven.
renaissance-ag.md	D	PastureBox can save water and stabilize feed for individual ranches, but current evidence neither verifies continuing operations nor shows deployment remotely near the scale required to change western agriculture.
ripple-neuro.md	C	Custom ASICs and wireless high-channel-count systems save invasive-neuroscience labs substantial engineering effort, but competing instrumentation preserves the field's capability and the page shows no clinical-platform lock-in.
rodatherm-energy.md	A	A sealed working-fluid loop, $38M financing, and a commercial-scale Great Basin pilot give Rodatherm a specific path to unlock vast sedimentary-basin heat without injection water or seismicity; successful scale would be world-changing.
rotor.md	D	A young CRM can improve recurring revenue for adopting home-service shops, but with no disclosed customer scale or distinctive asset its displacement remains inside those businesses.
salesrabbit.md	C	Field-sales coordination software serves a real national workflow with effects in both directions, but close platforms provide the same capability and the page establishes no structural moat or measured scale.
sandbox.md	D	Embedding venture building for credit is an interesting education experiment, but student-company valuations are throughput rather than causation and selection effects leave the program's counterfactual local.
